step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
1042,0.00041,1.0,,
1043,1.05656,0.875,,
1044,2.48908,0.8,,
1045,8e-05,1.0,,
1046,0.05285,1.0,,
1047,0.6852,0.85714,,
1048,7e-05,1.0,,
1049,0.05693,1.0,,
1050,1.81042,0.75,,
1051,0.00012,1.0,,
1052,0.46754,1.0,,
1053,0.24346,0.83333,,
1054,0.70578,0.8,,
1055,1.39084,0.8,,
1056,1.43185,0.8,,
1057,0.24784,0.875,,
1058,0.01617,1.0,,
1059,1.21616,0.875,,
1060,0.40982,0.83333,,
1061,0.00373,1.0,,
1062,0.96877,0.83333,,
1063,0.02303,1.0,,
1064,0.8693,0.9,,
1065,0.00372,1.0,,
1066,0.53415,0.83333,,
1067,1.85117,0.83333,,
1068,0.07987,1.0,,
1069,1.17268,0.8,,
1070,1.27786,0.8,,
1071,0.89608,0.75,,
1072,0.01468,1.0,,
1073,0.75211,0.875,,
1074,0.00061,1.0,,
1075,0.03824,1.0,,
1076,0.35263,0.81818,,
1077,0.87026,0.8,,
1078,1.00268,0.85714,,
1079,0.4773,0.71429,,
1080,0.01476,1.0,,
1081,0.56831,0.8,,
1082,0.20711,1.0,,
1083,0.10816,1.0,,
1084,0.10535,1.0,,
1085,0.00319,1.0,,
1086,0.00886,1.0,,
1087,2.15624,0.75,,
1088,1.73791,0.875,,
1089,0.25338,1.0,,
1090,0.45004,0.8,,
1091,0.58524,0.9,,
1092,0.00127,1.0,,
1093,0.0026,1.0,,
1094,0.99676,0.6,,
1095,0.88091,0.8,,
1096,0.26558,0.875,,
1097,0.13963,1.0,,
1098,0.40184,0.83333,,
1099,0.02832,1.0,,
1100,0.81795,0.85714,,
1101,0.46333,0.875,,
1102,0.09855,1.0,,
1103,0.02456,1.0,,
1104,0.74546,0.83333,,
1105,0.00681,1.0,,
1106,0.00052,1.0,,
1107,0.12726,1.0,,
1108,0.17428,1.0,,
1109,0.25244,0.875,,
1110,0.352,0.8,,
1111,0.00382,1.0,,
1112,1.99065,0.6,,
1113,1.09893,0.75,,
1114,0.43635,0.8,,
1115,0.00079,1.0,,
1116,0.00877,1.0,,
1117,1.74281,0.83333,,
1118,0.01563,1.0,,
1119,0.0002,1.0,,
1120,0.01157,1.0,,
1121,0.01417,1.0,,
1122,0.52401,0.875,,
1123,0.20889,1.0,,
1124,0.3706,0.83333,,
1125,0.00344,1.0,,
1126,0.02047,1.0,,
1127,1.59526,0.75,,
1128,0.11816,1.0,,
1129,0.01824,1.0,,
1130,1.4091,0.83333,,
1131,0.61673,0.8,,
1132,0.52137,0.6,,
1133,0.03197,1.0,,
1134,0.01549,1.0,,
1135,0.06922,1.0,,
1136,0.06658,1.0,,
1137,0.00101,1.0,,
1138,0.0729,1.0,,
1139,3e-05,1.0,,
1140,0.04484,1.0,,
1141,0.21817,1.0,,
1142,1.86229,0.83333,,
1143,0.00312,1.0,,
1144,0.00049,1.0,,
1145,0.0371,1.0,,
1146,0.85613,0.85714,,
1147,1.68209,0.85714,,
1148,0.00525,1.0,,
1149,0.04028,1.0,,
1150,3.03765,0.57143,,
1151,0.02538,1.0,,
1152,0.15757,0.875,,
1153,0.0004,1.0,,
1154,0.05446,1.0,,
1155,0.75392,0.81818,,
1156,1.97334,0.75,,
1157,0.10779,1.0,,
1158,0.35022,0.8,,
1159,0.9003,0.875,,
1160,0.29341,0.8,,
1161,6e-05,1.0,,
1162,0.23261,0.8,,
1163,0.00658,1.0,,
1164,7e-05,1.0,,
1165,0.06914,1.0,,
1166,0.00317,1.0,,
1167,0.03142,1.0,,
1168,0.68379,0.8,,
1169,0.20211,1.0,,
1170,1.1179,0.8,,
1171,0.00025,1.0,,
1172,0.01627,1.0,,
1173,5e-05,1.0,,
1174,0.07606,1.0,,
1175,0.36335,0.83333,,
1176,0.00046,1.0,,
1177,1.2067,0.8,,
1178,0.01314,1.0,,
1179,0.3662,0.875,,
1180,0.43064,0.85714,,
1181,0.10905,1.0,,
1182,0.69066,0.875,,
1183,0.00022,1.0,,
1184,0.00539,1.0,,
1185,1.88333,0.85714,,
1186,0.74422,0.90909,,
1187,0.01628,1.0,,
1188,1.57402,0.71429,,
1189,0.19615,1.0,,
1190,2e-05,1.0,,
1191,0.00346,1.0,,
1192,0.05001,1.0,,
1193,1e-05,1.0,,
1194,2e-05,1.0,,
1195,0.97412,0.8,,
1196,0.20464,0.83333,,
1197,0.14625,1.0,,
1198,0.27105,0.8,,
1199,1.3254,0.6,,
1200,0.46662,0.85714,,
1201,0.10813,1.0,,
1202,0.00326,1.0,,
1203,0.91284,0.75,,
1204,0.00097,1.0,,
1205,0.00015,1.0,,
1206,1.09909,0.85714,,
1207,0.57859,0.85714,,
1208,2.55502,0.83333,,
1209,0.40276,0.8,,
1210,0.00015,1.0,,
1211,0.00096,1.0,,
1212,0.43816,0.66667,,
1213,0.00105,1.0,,
1214,0.83851,0.71429,,
1215,2.98986,0.6,,
1216,0.09708,1.0,,
1217,0.80479,0.8,,
1218,0.00143,1.0,,
1219,1e-05,1.0,,
1220,2e-05,1.0,,
1221,0.00017,1.0,,
1222,0.00131,1.0,,
1223,1.63055,0.75,,
1224,0.52129,0.8,,
1225,0.6815,0.85714,,
1226,0.00949,1.0,,
1227,1e-05,1.0,,
1228,0.0,1.0,,
1229,8e-05,1.0,,
1230,2.09612,0.75,,
1231,0.34532,0.75,,
1232,0.08719,1.0,,
1233,0.80888,0.9,,
1234,0.45347,0.85714,,
1235,9e-05,1.0,,
1236,0.00439,1.0,,
1237,0.00996,1.0,,
1238,2.88519,0.85714,,
1239,0.00018,1.0,,
1240,0.04128,1.0,,
1241,2e-05,1.0,,
1242,2e-05,1.0,,
1243,0.65663,0.875,,
1244,1e-05,1.0,,
1245,2.39492,0.83333,,
1246,0.09562,1.0,,
1247,0.00105,1.0,,
1248,0.01292,1.0,,
1249,1.53775,0.75,,
1250,1.43759,0.66667,,
1251,0.00088,1.0,,
1252,0.00487,1.0,,
1253,0.40325,0.85714,,
1254,0.50195,0.83333,,
1255,0.34812,0.875,,
1256,1.64545,0.85714,,
1257,0.00354,1.0,,
1258,0.66387,0.8,,
1259,1.51557,0.83333,,
1260,4.10307,0.85714,,
1261,1.24654,0.8,,
1262,0.27707,0.8,,
1263,0.30766,0.9,,
1264,3.0706,0.85714,,
1265,5.25198,0.6,,
1266,0.16523,1.0,,
1267,0.73508,0.85714,,
1268,0.10095,1.0,,
1269,0.00034,1.0,,
1270,1.08023,0.6,,
1271,2.02763,0.6,,
1272,0.12604,1.0,,
1273,0.00939,1.0,,
1274,0.79755,0.83333,,
1275,0.118,1.0,,
1276,1.46479,0.83333,,
1277,1.06446,0.75,,
1278,1e-05,1.0,,
1279,1.24766,0.83333,,
1280,0.01626,1.0,,
1281,0.15244,0.9,,
1282,0.01457,1.0,,
1283,0.00039,1.0,,
1284,0.37789,0.6,,
1285,0.00317,1.0,,
1286,0.95652,0.8,,
1287,0.03136,1.0,,
1288,5e-05,1.0,,
1289,0.98413,0.9,,
1290,1.31473,0.8,,
1291,0.25845,0.875,,
1292,0.01442,1.0,,
1293,0.01701,1.0,,
1294,1e-05,1.0,,
1295,0.0197,1.0,,
1296,0.27931,0.85714,,
1297,0.00772,1.0,,
1298,1.32495,0.83333,,
1299,0.05571,1.0,,
1300,0.00015,1.0,,
1301,0.60564,0.90909,,
1302,0.01574,1.0,,
1303,0.38436,0.83333,,
1304,1.76958,0.66667,,
1305,0.00335,1.0,,
1306,1e-05,1.0,,
1307,0.17514,0.90909,,
1308,0.30388,0.85714,,
1309,0.00298,1.0,,
1310,0.46596,0.8,,
1311,1.18409,0.8,,
1312,1.30543,0.83333,,
1313,0.11842,0.875,,
1314,1.1783,0.8,,
1315,0.00021,1.0,,
1316,0.00088,1.0,,
1317,0.0002,1.0,,
1318,0.00026,1.0,,
1319,1.39819,0.85714,,
1320,2e-05,1.0,,
1321,0.79693,0.83333,,
1322,0.01972,1.0,,
1323,0.44439,0.85714,,
1324,0.02946,1.0,,
1325,0.00013,1.0,,
1326,4.11957,0.75,,
1327,2.17622,0.8,,
1328,0.17522,1.0,,
1329,7e-05,1.0,,
1330,0.00016,1.0,,
1331,0.28713,0.75,,
1332,0.88726,0.875,,
1333,0.97253,0.8,,
1334,0.02428,1.0,,
1335,0.00082,1.0,,
1336,1.20592,0.75,,
1337,1.14712,0.9,,
1338,2e-05,1.0,,
1339,1e-05,1.0,,
1340,0.24141,0.9,,
1341,0.00197,1.0,,
1342,0.01578,1.0,,
1343,0.2498,0.90909,,
1344,0.36248,0.8,,
1345,4.68061,0.75,,
1346,0.74769,0.83333,,
1347,0.04104,1.0,,
1348,0.00115,1.0,,
1349,0.00013,1.0,,
1350,1.22861,0.83333,,
1351,1e-05,1.0,,
1352,0.17651,0.85714,,
1353,0.90089,0.85714,,
1354,0.03638,1.0,,
1355,1e-05,1.0,,
1356,1.51474,0.83333,,
1357,0.14249,1.0,,
1358,0.00013,1.0,,
1359,2.14413,0.8,,
1360,0.08945,1.0,,
1361,1e-05,1.0,,
1362,0.65848,0.8,,
1363,0.00034,1.0,,
1364,1.12868,0.85714,,
1365,1.013,0.6,,
1366,0.47111,0.85714,,
1367,0.5133,0.875,,
1368,1.18426,0.875,,
1369,0.04059,1.0,,
1370,2e-05,1.0,,
1371,0.00025,1.0,,
1372,1.31154,0.8,,
1373,0.70394,0.8,,
1374,0.41929,0.8,,
1375,0.27428,0.8,,
1376,1.55882,0.83333,,
1377,1.01323,0.75,,
1378,0.00979,1.0,,
1379,0.2225,0.83333,,
1380,0.0552,1.0,,
1381,1.36555,0.75,,
1382,3.87446,0.57143,,
1383,1e-05,1.0,,
1384,0.01127,1.0,,
1385,1.04597,0.85714,,
1386,0.20869,0.8,,
1387,0.32352,0.8,,
1388,0.0003,1.0,,
1389,0.43318,0.85714,,
1390,0.00012,1.0,,
1391,3e-05,1.0,,
1392,6e-05,1.0,,
1393,0.49852,0.83333,,
1394,0.11324,1.0,,
1395,1.02841,0.81818,,
1396,0.00607,1.0,,
1397,0.0349,1.0,,
1398,0.02035,1.0,,
1399,0.23634,0.85714,,
1400,1.53464,0.83333,,
1401,0.00015,1.0,,
1402,0.55434,0.875,,
1403,0.03523,1.0,,
1404,1.74732,0.8,,
1405,0.08851,1.0,,
1406,2.88714,0.75,,
1407,0.07867,0.9,,
1408,1e-05,1.0,,
1409,1e-05,1.0,,
1410,6e-05,1.0,,
1411,0.02498,1.0,,
1412,2e-05,1.0,,
1413,0.02157,1.0,,
1414,1e-05,1.0,,
1415,5.1676,0.57143,,
1416,0.0091,1.0,,
1417,0.00883,1.0,,
1418,0.0012,1.0,,
1419,2.10269,0.66667,,
1420,0.0057,1.0,,
1421,0.00496,1.0,,
1422,1.26815,0.85714,,
1423,0.96707,0.8,,
1424,1.99515,0.875,,
1425,1.30797,0.8,,
1426,0.00495,1.0,,
1427,0.29696,0.83333,,
1428,1.49462,0.75,,
1429,3e-05,1.0,,
1430,0.0206,1.0,,
1431,2.557,0.71429,,
1432,0.01023,1.0,,
1433,2e-05,1.0,,
1434,0.5204,0.9,,
1435,2.4564,0.8,,
1436,7e-05,1.0,,
1437,0.46931,0.8,,
1438,0.00852,1.0,,
1439,1e-05,1.0,,
1440,0.01613,1.0,,
1441,0.0,1.0,,
1442,0.33944,0.9,,
1443,0.49292,0.85714,,
1444,1e-05,1.0,,
1445,0.12476,1.0,,
1446,0.00021,1.0,,
1447,1.64785,0.8,,
1448,2.85014,0.625,,
1449,1e-05,1.0,,
1450,0.00261,1.0,,
1451,0.0,1.0,,
1452,8e-05,1.0,,
1453,0.04491,1.0,,
1454,0.21743,0.8,,
1455,0.23431,1.0,,
1456,0.0,1.0,,
1457,0.0,1.0,,
1458,0.31662,0.75,,
1459,0.00144,1.0,,
1460,0.00365,1.0,,
1461,0.64135,0.83333,,
1462,0.26097,0.8,,
1463,0.13977,0.83333,,
1464,0.91743,0.85714,,
1465,1.33597,0.85714,,
1466,2e-05,1.0,,
1467,0.08324,0.9,,
1468,2.9689,0.71429,,
1469,0.86168,0.8,,
1470,0.86906,0.83333,,
1471,1.87625,0.83333,,
1472,0.00252,1.0,,
1473,1e-05,1.0,,
1474,0.0,1.0,,
1475,3.21068,0.8,,
1476,2.63412,0.75,,
1477,0.82907,0.83333,,
1478,0.04074,1.0,,
1479,3e-05,1.0,,
1480,0.50626,0.85714,,
1481,0.01204,1.0,,
1482,0.01907,1.0,,
1483,0.43529,0.85714,,
1484,0.06129,1.0,,
1485,0.77295,0.66667,,
1486,1.76468,0.83333,,
1487,0.60004,0.85714,,
1488,0.00275,1.0,,
1489,0.0,1.0,,
1490,0.03078,1.0,,
1491,0.08683,1.0,,
1492,0.9099,0.71429,,
1493,0.0,1.0,,
1494,1.55771,0.8,,
1495,1.59785,0.8,,
1496,0.60279,0.90909,,
1497,0.04785,1.0,,
1498,0.00353,1.0,,
1499,2.94706,0.8,,
1500,4.14198,0.71429,,
1501,0.0,1.0,,
1502,0.00124,1.0,,
1503,1.20661,0.83333,,
1504,0.00025,1.0,,
1505,0.0002,1.0,,
1506,0.10211,1.0,,
1507,0.03585,1.0,,
1508,0.0,1.0,,
1509,0.10881,1.0,,
1510,2.25629,0.6,,
1511,0.00384,1.0,,
1512,1.44027,0.85714,,
1513,3.86675,0.71429,,
1514,0.0001,1.0,,
1515,0.01913,1.0,,
1516,0.00075,1.0,,
1517,0.00017,1.0,,
1518,1e-05,1.0,,
1519,0.42805,0.8,,
1520,0.16688,0.90909,,
1521,0.0005,1.0,,
1522,1e-05,1.0,,
1523,0.00215,1.0,,
1524,0.78616,0.75,,
1525,0.56526,0.85714,,
1526,0.00014,1.0,,
1527,1.06174,0.9,,
1528,0.01849,1.0,,
1529,6e-05,1.0,,
1530,4e-05,1.0,,
1531,0.18909,1.0,,
1532,1.05832,0.8,,
1533,0.0,1.0,,
1534,0.00014,1.0,,
1535,0.32373,0.9,,
1536,0.0,1.0,,
1537,9e-05,1.0,,
1538,0.01448,1.0,,
1539,1.34605,0.85714,,
1540,0.00782,1.0,,
1541,0.74201,0.8,,
1542,0.00128,1.0,,
1543,1.91107,0.83333,,
1544,0.21032,0.83333,,
1545,9e-05,1.0,,
1546,0.00017,1.0,,
1547,0.00104,1.0,,
1548,0.00028,1.0,,
1549,0.03329,1.0,,
1550,0.0,1.0,,
1551,0.78749,0.8,,
1552,0.89589,0.9,,
1553,1.57828,0.85714,,
1554,2e-05,1.0,,
1555,7e-05,1.0,,
1556,0.09586,1.0,,
1557,0.00093,1.0,,
1558,8e-05,1.0,,
1559,1e-05,1.0,,
1560,0.28095,0.875,,
1561,1.68332,0.83333,,
1562,0.03407,1.0,,
1563,0.04569,1.0,,
1564,2.35844,0.75,,
1565,0.05781,1.0,,
1566,0.73395,0.85714,,
1567,4.36018,0.71429,,
1568,3.88052,0.75,,
1569,1.66509,0.8,,
1570,0.00405,1.0,,
1571,0.00162,1.0,,
1572,0.02723,1.0,,
1573,0.00369,1.0,,
1574,2.26282,0.71429,,
1575,0.12843,1.0,,
1576,0.03315,1.0,,
1577,0.14836,0.85714,,
1578,0.05034,1.0,,
1579,0.0,1.0,,
1580,0.00051,1.0,,
1581,0.12161,1.0,,
1582,0.0,1.0,,
1583,0.0,1.0,,
1584,0.03231,1.0,,
1585,0.40549,0.9,,
1586,1.4394,0.75,,
1587,0.01729,1.0,,
1588,1.15553,0.7,,
1589,2.10621,0.71429,,
1590,1e-05,1.0,,
1591,1e-05,1.0,,
1592,0.0,1.0,,
1593,0.00411,1.0,,
1594,1.21922,0.8,,
1595,3e-05,1.0,,
1596,2.02876,0.8,,
1597,0.36564,0.8,,
1598,0.3235,0.85714,,
1599,0.10891,1.0,,
1600,0.0,1.0,,
1601,0.0,1.0,,
1602,0.2207,0.90909,,
1603,1.30557,0.8,,
1604,0.24899,1.0,,
1605,0.0,1.0,,
1606,0.10555,1.0,,
1607,0.0,1.0,,
1608,0.55325,0.83333,,
1609,2.43934,0.8,,
1610,0.86931,0.875,,
1611,0.85075,0.8,,
1612,0.81827,0.85714,,
1613,2.30138,0.8,,
1614,0.27005,0.9,,
1615,1e-05,1.0,,
1616,0.22377,0.83333,,
1617,0.0,1.0,,
1618,0.28329,0.85714,,
1619,0.64184,0.875,,
1620,2.0074,0.75,,
1621,1.16435,0.85714,,
1622,0.00516,1.0,,
1623,2.75065,0.83333,,
1624,0.27345,0.75,,
1625,0.37475,0.8,,
1626,0.00627,1.0,,
1627,2.4291,0.57143,,
1628,0.0,1.0,,
1629,0.20438,0.9,,
1630,0.00074,1.0,,
1631,0.00422,1.0,,
1632,1e-05,1.0,,
1633,2.6835,0.71429,,
1634,1.77234,0.71429,,
1635,0.02428,1.0,,
1636,1.18371,0.75,,
1637,0.82553,0.8,,
1638,0.02522,1.0,,
1639,0.00154,1.0,,
1640,0.0,1.0,,
1641,3e-05,1.0,,
1642,0.0356,1.0,,
1643,0.09938,1.0,,
1644,0.00027,1.0,,
1645,0.0004,1.0,,
1646,1e-05,1.0,,
1647,0.46701,0.8,,
1648,5e-05,1.0,,
1649,0.00679,1.0,,
1650,1e-05,1.0,,
1651,0.61815,0.8,,
1652,0.66767,0.9,,
1653,0.23838,0.875,,
1654,2.7054,0.85714,,
1655,0.95367,0.85714,,
1656,0.9021,0.6,,
1657,0.90578,0.75,,
1658,0.00057,1.0,,
1659,0.00099,1.0,,
1660,3.15314,0.71429,,
1661,0.0,1.0,,
1662,0.00011,1.0,,
1663,0.00737,1.0,,
1664,3.12992,0.8,,
1665,1.16251,0.8,,
1666,2e-05,1.0,,
1667,4e-05,1.0,,
1668,0.0219,1.0,,
1669,0.00044,1.0,,
1670,0.90207,0.85714,,
1671,1.2895,0.71429,,
1672,0.2715,0.83333,,
1673,0.0,1.0,,
1674,0.27395,0.90909,,
1675,2e-05,1.0,,
1676,0.97755,0.8,,
1677,0.00073,1.0,,
1678,0.60165,0.875,,
1679,0.0,1.0,,
1680,1.03984,0.85714,,
1681,1.89669,0.83333,,
1682,0.00336,1.0,,
1683,0.00338,1.0,,
1684,5e-05,1.0,,
1685,0.00052,1.0,,
1686,1.66842,0.85714,,
1687,0.55628,0.85714,,
1688,1e-05,1.0,,
1689,0.07685,1.0,,
1690,2e-05,1.0,,
1691,0.002,1.0,,
1692,0.2589,0.75,,
1693,0.16774,0.8,,
1694,0.22291,1.0,,
1695,3e-05,1.0,,
1696,0.99861,0.85714,,
1697,0.00027,1.0,,
1698,0.61459,0.875,,
1699,0.80225,0.625,,
1700,0.00093,1.0,,
1701,0.00381,1.0,,
1702,0.00049,1.0,,
1703,4.70775,0.8,,
1704,0.05139,1.0,,
1705,0.60187,0.83333,,
1706,0.08518,1.0,,
1707,0.26104,0.75,,
1708,0.06788,1.0,,
1709,0.08333,1.0,,
1710,0.00096,1.0,,
1711,0.07358,1.0,,
1712,0.01347,1.0,,
1713,0.02101,1.0,,
1714,0.0015,1.0,,
1715,0.60215,0.8,,
1716,0.54523,0.8,,
1717,0.00016,1.0,,
1718,0.0,1.0,,
1719,0.00018,1.0,,
1720,4.14335,0.8,,
1721,0.00161,1.0,,
1722,0.02866,1.0,,
1723,1.45665,0.83333,,
1724,0.0,1.0,,
1725,2.4372,0.66667,,
1726,0.09882,1.0,,
1727,0.0,1.0,,
1728,2.03694,0.6,,
1729,0.2259,0.8,,
1730,0.56262,0.875,,
1731,0.02477,1.0,,
1732,0.0783,1.0,,
1733,0.0,1.0,,
1734,1e-05,1.0,,
1735,0.6987,0.75,,
1736,0.09976,1.0,,
1737,0.36198,0.85714,,
1738,0.72619,0.71429,,
1739,0.19555,0.90909,,
1740,1.68512,0.83333,,
1741,0.0,1.0,,
1742,0.02347,1.0,,
1743,0.00014,1.0,,
1744,0.65872,0.8,,
1745,0.28826,0.8,,
1746,0.01949,1.0,,
1747,0.00024,1.0,,
1748,0.28775,0.85714,,
1749,1.91052,0.75,,
1750,1e-05,1.0,,
1751,0.0022,1.0,,
1752,0.0686,1.0,,
1753,2.06942,0.85714,,
1754,0.95745,0.85714,,
1755,1.49603,0.85714,,
1756,0.00121,1.0,,
1757,1.71158,0.75,,
1758,0.00492,1.0,,
1759,1.08881,0.8,,
1760,0.86991,0.8,,
1761,0.0,1.0,,
1762,2.57887,0.66667,,
1763,0.03403,1.0,,
1764,0.01377,1.0,,
1765,1e-05,1.0,,
1766,2.86912,0.8,,
1767,0.30885,0.8,,
1768,0.42444,0.85714,,
1769,2.23703,0.75,,
1770,0.36683,0.8,,
1771,0.00121,1.0,,
1772,0.96767,0.71429,,
1773,1e-05,1.0,,
1774,1e-05,1.0,,
1775,8.20275,0.4,,
1776,1.31129,0.8,,
1777,0.00023,1.0,,
1778,3.68015,0.8,,
1779,0.00326,1.0,,
1780,0.00044,1.0,,
1781,1.63442,0.83333,,
1782,0.00272,1.0,,
1783,0.00089,1.0,,
1784,1.403,0.83333,,
1785,1e-05,1.0,,
1786,2.71641,0.6,,
1787,0.10994,0.9,,
1788,0.00061,1.0,,
1789,0.55151,0.85714,,
1790,0.0,1.0,,
1791,0.52754,0.8,,
1792,0.81806,0.85714,,
1793,0.06029,1.0,,
1794,0.10307,1.0,,
1795,0.00164,1.0,,
1796,4e-05,1.0,,
1797,0.94062,0.9,,
1798,6e-05,1.0,,
1799,0.0,1.0,,
1800,0.35976,0.8,,
1801,1e-05,1.0,,
1802,0.00726,1.0,,
1803,0.0,1.0,,
1804,0.16311,1.0,,
1805,1.75968,0.75,,
1806,1.15833,0.8,,
1807,0.16288,0.875,,
1808,0.00492,1.0,,
1809,0.0,1.0,,
1810,0.58737,0.8,,
1811,1.22521,0.90909,,
1812,1e-05,1.0,,
1813,2.12674,0.83333,,
1814,9e-05,1.0,,
1815,1.82172,0.85714,,
1816,1e-05,1.0,,
1817,1.63223,0.83333,,
1818,2.45223,0.75,,
1819,1.5625,0.66667,,
1820,3.26195,0.8,,
1821,0.0,1.0,,
1822,0.62999,0.75,,
1823,0.0,1.0,,
1824,0.0,1.0,,
1825,1.95617,0.8,,
1826,0.05808,1.0,,
1827,1.76467,0.83333,,
1828,1.25124,0.9,,
1829,0.18194,0.83333,,
1830,1.0484,0.8,,
1831,0.36745,0.83333,,
1832,6e-05,1.0,,
1833,0.00194,1.0,,
1834,0.30934,0.83333,,
1835,0.04875,1.0,,
1836,0.0,1.0,,
1837,0.0,1.0,,
1838,0.01372,1.0,,
1839,0.00118,1.0,,
1840,0.00078,1.0,,
1841,0.0,1.0,,
1842,0.0001,1.0,,
1843,0.7216,0.9,,
1844,0.0,1.0,,
1845,1.74466,0.8,,
1846,1e-05,1.0,,
1847,0.29507,0.83333,,
1848,0.04641,1.0,,
1849,1.49064,0.875,,
1850,0.59202,0.8,,
1851,0.00263,1.0,,
1852,0.48523,0.85714,,
1853,0.23865,1.0,,
1854,1.1929,0.75,,
1855,0.0,1.0,,
1856,0.01019,1.0,,
1857,0.00015,1.0,,
1858,0.0,1.0,,
1859,0.00209,1.0,,
1860,0.00927,1.0,,
1861,4e-05,1.0,,
1862,1.13481,0.81818,,
1863,7e-05,1.0,,
1864,0.0,1.0,,
1865,0.00015,1.0,,
1866,0.0,1.0,,
1867,0.0,1.0,,
1868,0.0,1.0,,
1869,0.9828,0.875,,
1870,6e-05,1.0,,
1871,0.0002,1.0,,
1872,5e-05,1.0,,
1873,0.00156,1.0,,
1874,0.01085,1.0,,
1875,0.07449,1.0,,
1876,1.75693,0.85714,,
1877,0.30507,0.8,,
1878,1.44196,0.85714,,
1879,2.18017,0.75,,
1880,1e-05,1.0,,
1881,1.27643,0.8,,
1882,1e-05,1.0,,
1883,1.35426,0.8,,
1884,0.0,1.0,,
1885,0.0,1.0,,
1886,0.13841,1.0,,
1887,0.00656,1.0,,
1888,0.39882,0.875,,
1889,0.00068,1.0,,
1890,0.40881,0.8,,
1891,0.00046,1.0,,
1892,0.00012,1.0,,
1893,7e-05,1.0,,
1894,0.01285,1.0,,
1895,0.0,1.0,,
1896,0.00079,1.0,,
1897,0.09623,0.9,,
1898,0.00039,1.0,,
1899,2e-05,1.0,,
1900,7e-05,1.0,,
1901,0.81074,0.75,,
1902,0.00069,1.0,,
1903,1e-05,1.0,,
1904,0.01166,1.0,,
1905,0.44261,0.9,,
1906,0.03012,1.0,,
1907,2.02019,0.83333,,
1908,1e-05,1.0,,
1909,0.00303,1.0,,
1910,0.0,1.0,,
1911,0.61925,0.8,,
1912,4.21811,0.6,,
1913,0.00013,1.0,,
1914,1.70618,0.85714,,
1915,0.18929,0.8,,
1916,7e-05,1.0,,
1917,0.0,1.0,,
1918,1.58144,0.85714,,
1919,0.11877,0.85714,,
1920,1e-05,1.0,,
1921,0.00123,1.0,,
1922,0.00018,1.0,,
1923,1.46804,0.85714,,
1924,0.0009,1.0,,
1925,2.37527,0.71429,,
1926,0.0,1.0,,
1927,0.0,1.0,,
1928,0.01042,1.0,,
1929,0.00025,1.0,,
1930,0.0,1.0,,
1931,0.0,1.0,,
1932,0.55439,0.83333,,
1933,0.0,1.0,,
1934,1.91819,0.75,,
1935,4e-05,1.0,,
1936,2.82626,0.83333,,
1937,1e-05,1.0,,
1938,0.0,1.0,,
1939,0.0,1.0,,
1940,0.0,1.0,,
1941,0.48313,0.85714,,
1942,3.08482,0.8,,
1943,0.0,1.0,,
1944,1.19221,0.9,,
1945,0.00029,1.0,,
1946,0.00012,1.0,,
1947,0.0,1.0,,
1948,0.0,1.0,,
1949,0.0,1.0,,
1950,0.00039,1.0,,
1951,0.01494,1.0,,
1952,0.00704,1.0,,
1953,0.0,1.0,,
1954,0.0,1.0,,
1955,1e-05,1.0,,
1956,0.0,1.0,,
1957,0.0,1.0,,
1958,0.0,1.0,,
1959,0.00113,1.0,,
1960,3e-05,1.0,,
1961,1.75163,0.85714,,
1962,0.0,1.0,,
1963,0.00868,1.0,,
1964,0.4431,0.8,,
1965,0.00024,1.0,,
1966,0.0,1.0,,
1967,5e-05,1.0,,
1968,0.002,1.0,,
1969,0.0,1.0,,
1970,2e-05,1.0,,
1971,0.0,1.0,,
1972,1e-05,1.0,,
1973,0.0,1.0,,
1974,2.4066,0.8,,
1975,0.0099,1.0,,
1976,0.66699,0.75,,
1977,1e-05,1.0,,
1978,2.81231,0.8,,
1979,0.0,1.0,,
1980,0.06347,1.0,,
1981,1.17738,0.83333,,
1982,0.00655,1.0,,
1983,0.00161,1.0,,
1984,0.01934,1.0,,
1985,1.30184,0.71429,,
1986,0.0,1.0,,
1987,1.12802,0.83333,,
1988,0.0,1.0,,
1989,0.00018,1.0,,
1990,0.00023,1.0,,
1991,0.00133,1.0,,
1992,0.01748,1.0,,
1993,0.0,1.0,,
1994,0.21771,0.83333,,
1995,0.0,1.0,,
1996,0.0,1.0,,
1997,0.0,1.0,,
1998,0.0,1.0,,
1999,4.22563,0.5,,
2000,0.00097,1.0,,
2001,1e-05,1.0,,
2002,0.53362,0.75,,
2003,6e-05,1.0,,
2004,0.0,1.0,,
2005,0.57925,0.75,,
2006,0.95784,0.75,,
2007,0.0,1.0,,
2008,0.0005,1.0,,
2009,0.0,1.0,,
2010,0.2918,0.83333,,
2011,0.97321,0.8,,
2012,0.50867,0.75,,
2013,0.0,1.0,,
2014,0.00022,1.0,,
2015,0.82923,0.83333,,
2016,7e-05,1.0,,
2017,3.23139,0.75,,
2018,0.70562,0.875,,
2019,0.0,1.0,,
2020,0.00074,1.0,,
2021,2.63508,0.8,,
2022,0.00024,1.0,,
2023,9e-05,1.0,,
2024,0.02126,1.0,,
2025,0.00071,1.0,,
2026,0.0,1.0,,
2027,1.37424,0.875,,
2028,5e-05,1.0,,
2029,0.00363,1.0,,
2030,0.00345,1.0,,
2031,0.0,1.0,,
2032,3e-05,1.0,,
